"","D01116_test","D01117_test","D01118_test","D01119_test","D01120_test"
"Ssrp1",-0.359314328214972,0.0358957345603035,-0.364745628160393,0.0955329358097091,0.464881513759737
"Tnks1bp1",-0.148780938308147,-0.106104927828145,-0.114737921319127,0.183592575128797,0.461232358290632
"Ptpmt1",0.291869583573822,-0.0440043921701188,0.218544352338377,0.00554113759374434,0.41092343507729
"Slc39a13",-0.233007159823231,-0.029218024846094,-0.0808264569343367,-0.140205934870266,0.273894808589765
"Spi1",-0.521970697284824,0.113893805589218,0.293716881918434,-0.332714582385249,0.335079395297506
"Ddb2",-0.254664523225494,0.027549263152179,-0.194881810151368,0.102130978083371,0.343081488396013
"A330069E16Rik",-0.302804689718955,0.0345582598878711,-0.356244137117508,0.187359515739344,0.565767846956534
"Pacsin3",-0.0989458565776816,-0.0204854177924108,-0.19854328807755,0.0670573035124982,0.247577605561112
"Dgkz",-0.123570560376779,-0.221110656965144,-0.0372567015097529,-0.148339110207351,0.282567285535008
"Mir6999",-0.130188339845559,-0.201458790375804,0.0579724967172748,-0.168649048306698,0.225079647350111
"Large2",-0.0425474111443752,-0.00621275264930956,-0.165549142017035,0.157890120975659,0.307147489655734
"Pex16",-0.23283520785232,0.0427627144252717,-0.113232615738084,0.0863142087073693,0.340385399435613
"Cd82",-0.228050870454498,-0.0906394695256395,-0.100097216494296,-0.0306713239101728,0.4221648896267
"Mir7001",-0.298651896225545,-0.0820119729467919,-0.258496308177108,-0.0845661205334183,0.366842856782908
"Gm10804",-0.190540998362283,-0.0615682589323144,0.0135587838696515,-0.0638494205378062,0.361342520322051
"Hsd17b12",-0.185966837372733,-0.0141493608884621,-0.137129339495698,0.0758007262721516,0.234282883740796
"A930018P22Rik",-0.261437267306073,0.281401146664848,-0.737972586940416,0.0874294056622585,0.621555578943544
"Lgr4",-0.102833883536043,-0.163007029371762,-0.433593280311528,0.302669027771814,0.257642901509047
"Bmf",-0.223939917566304,-0.041629451504465,-0.219745677082932,0.0962894831134344,0.463308425367218
"Pak6",-0.140543928379424,0.0125905654619723,-0.384304934410825,0.10533618495366,0.317099581340993
"Bahd1",0.011219908302539,-0.114257941167407,-0.0839032392607319,-0.176723105426909,0.29567223151681
"Dnajc17",-0.0429376779441978,0.0110401083584483,-0.129472925820056,0.177891171641129,0.236577573362512
"Zfyve19",-0.122145235342321,-0.0722620245370212,-0.234547009137307,0.248474481158965,0.378955217592298
"Eif3j1",-0.0631727142574442,-0.0456076986071122,-0.197148804724808,0.147599206676304,0.352084209028871
"B2m",-0.66651079931208,0.0714725519715602,0.0789064829361136,-0.397151977679228,0.4953784092204
"Bambi-ps1",-0.525212280607436,0.317418077190172,-0.643589402592484,0.142598242786622,0.752323376282914
"Slc12a1",0.148620354733625,0.0488751000600737,-0.58534656665563,0.35178448749497,0.43481248170769
"Ciao1",-0.0818538316428914,0.126412901160143,-0.591558889252563,0.134232494565259,0.45191917516411
"Tmem127",-0.0691580743351227,0.0430982567728733,-0.456050209404577,0.18452625664059,0.453957879206459
"Stard7",-0.231980967163193,0.186260634508408,-0.142546832123585,0.204087331194525,0.428937022009824
"Fahd2a",0.128031184960744,-0.152260441743267,-0.0162788615911698,0.139514514055518,0.302691519187139
"Ubox5",-0.0901136262783813,0.158427466281488,-0.282169117502684,-0.0412471533422656,0.342000937821485
"Fastkd5",-0.23861528977532,0.12483642012978,-0.290287718870523,-0.058804507557825,0.378440409292928
"Lzts3",0.156304445823076,0.069786739118127,-0.499115702118739,0.0985346459776334,0.569600253416385
"Mavs",-0.127005181952848,-0.10403431710942,-0.163096377220009,0.299910706495104,0.273383213990104
"Rnf24",0.162440167242822,0.0688757338276031,-0.0341245735337001,-0.0881536127346039,0.206092495249423
"Kif16bos",-0.188754001448017,-0.094875724624633,-0.0343945166283586,-0.080231530223278,0.435350977531697
"Dstn",-0.122774899559879,0.0575737578364353,-0.362253058138462,0.414180416308045,0.351267411068738
"Rrbp1",-0.187775956895003,-0.0325819269042928,0.0621410350932491,-0.0918968003164457,0.202455334843103
"Rbbp9",-0.342743274377412,-0.149703797708094,-0.274900228819277,-0.0387509756346991,0.406241583933457
"Rin2",-0.0484702776991005,-0.15038502770406,-0.120915196642658,0.180358385631275,0.293665451939521
"Gzf1",-0.282514626640582,0.0596352674850305,-0.253039117893195,0.210974761004701,0.47925975377849
"Fam110a",-0.184505128661327,-0.013797169837728,-0.545364530122838,0.281629359086546,0.374209867203024
"Sox12",-0.102943185018382,0.0583678707829493,-0.467203829234605,-0.00278268077952247,0.307274694280526
"Bcl2l1",-0.194127424091367,-0.0684847377229082,-0.138798103268039,0.109263924642491,0.312410297941154
"Ahcy",0.225814376726476,0.0172792189511963,-0.251160490130737,0.0975282369647648,0.298504507874299
"2310005A03Rik",-0.0347061456466242,-0.00562145860434042,-0.274745122238298,0.0825468870909287,0.335778865155749
"BC029722",-0.188799759006725,0.0232389785348643,-0.142879851345651,0.0212566283639778,0.444800910845352
"Eif6",-0.089030030106875,0.0139938760487257,-0.036567285202563,-0.0153524863467821,0.348382063202744
"Rbm39",-0.180005573938588,-0.0324677550914576,-0.20645027772429,-0.267937156425165,0.300800069394868
"5430405H02Rik",-0.14413963791929,-0.00161258194617958,-0.503478486223792,0.0523579888014934,0.346861463952456
"Rab5if",-0.270968255089898,-0.0228063284860333,-0.404441738986134,-0.0520998885244761,0.501775825764233
"D630003M21Rik",0.0668405231968488,-0.00102091814944789,-0.0967990769931661,0.0463811643297415,0.210560645328556
"Ppp1r16b",-0.236870326882348,-0.22423051701157,0.141865314678012,-0.0404299184459477,0.22095432374527
"Plcg1",-0.0702688798055074,-0.0243671825593072,-0.0858126492426541,-0.0440927804199209,0.279900448829519
"Zhx3",-0.12635086794012,0.111330275435897,-0.616823350953814,-0.133987091560514,0.360886636723764
"Srsf6",-0.242195290863419,-0.15833226349873,-0.239109622738593,0.220544653386475,0.325449614899413
"Oser1",-0.149770981995409,-0.0148092793185499,-0.190098476582124,0.133904044536757,0.28849360392304
"Ttpal",-0.108554495883957,0.0739726998293331,0.156952952100732,-0.422046329241993,0.35954697908939
"Pkig",-0.295682965620613,0.107909152333063,-0.286232953248341,0.105417970981983,0.262647722511803
"Sdc4",0.0489810619313148,-0.229923923597084,-0.371304561723183,0.406090790327222,0.372080457060359
"Zswim3",-0.0171586412577982,-0.110215602576393,-0.195779232998617,-0.00839120644800308,0.342764393384593
"Pcif1",-0.040556456514644,0.0374569224637943,-0.232524972499835,0.105184926327625,0.230713882793689
"Zfp335",0.157825689319664,-0.0970298955647012,0.0646108660295239,0.0484448028718763,0.233002092998018
"Ncoa3",-0.0351530983479293,0.0360088615412983,-0.323898931953802,0.188958513277271,0.272638048658629
"Stau1",-0.0159609023608817,0.186269123384632,-0.321243432280008,-0.0289762118498497,0.319221501947186
"Znfx1",-0.0733910863318867,0.0582665472087941,-0.209162646876623,-0.00154849535310813,0.217149839235853
"Zfas1",-0.262260916548973,-0.0957991512639295,-0.114355213789024,-0.0330881873952612,0.282573033437438
"Snord12",-0.238914075096939,-0.0650397521958066,-0.130767552028286,-0.00519895759074822,0.240131757105726
"Rnf114",-0.0950189056820653,-0.0672194658538381,0.159414145125724,-0.207306900366829,0.222010169967486
"Tmem189",-0.0056883340477969,-0.0684749022433715,0.0320192869049526,-0.166980142883847,0.31314619366226
"A530013C23Rik",-0.139078434780242,0.0405128305079996,0.148401134640051,-0.330093265869186,0.223231115481462
"Pard6b",0.127612502328261,-0.0737827128965617,-0.256801315029987,0.0441065553082721,0.263609041504386
"Adnp",-0.052300678698873,0.173373379024654,-0.329370344586856,-0.124018307658353,0.34428729158738
"Gm20716",-0.0105860884604889,0.0568404491445957,-0.344610254164795,-0.0956910728278324,0.399077275448526
"Dpm1",0.0571537289151016,-0.143064563691791,-0.395176838570875,0.102604017327565,0.447450907243815
"Mocs3",0.0627131068009626,-0.13309418797389,-0.230755943812411,-0.150495430248015,0.38376000033873
"Zfp217",-0.171060141017091,0.0744270810091053,0.0447953208364713,0.04243171302521,0.202731802163863
"Rbm38",-0.273935201246323,-0.249466934831646,0.105437979659438,-0.109853738922269,0.404407063132128
"Zbp1",0.00487434427418503,-0.0928666326344245,-0.241578714988641,0.0933631242735529,0.306813792143541
"Atp5e",-0.317369889607858,-0.109313851140555,-0.651484123601803,0.321169625746376,0.42873174423233
"Rps21",-0.0593032903692412,-0.138953703146746,-0.241677725924035,0.120184499177621,0.223200775879326
"Mir3091",-0.254198040696622,-0.0974015375751882,-0.314028963599652,0.154419257663336,0.421281971542541
"Cables2",-0.115154302764215,-0.0924136324880295,-0.0788193649650711,-0.0737547380305838,0.574811724242606
"Rbbp8nl",-0.0225816167582669,0.243185552734224,0.165792514324287,-0.255776981475096,0.351090945015957
"Uckl1os",-0.394132188617779,-0.299874736189603,-0.315221158854494,0.0322651488917106,0.333065864372923
"Zfp512b",-0.219941262539893,-0.294740092709994,-0.184936745508917,-0.1243124261636,0.344475868627641
"Samd10",-0.159076436992483,-0.402543641651817,-0.0577915735480104,-0.13715493028376,0.618534348738346
"Prpf6",-0.152721999675669,-0.246448890685622,-0.0719415220188167,0.0785056622259454,0.249394587413775
"Polr3k",-0.180943418153976,-0.0207711206544244,-0.0949378491145831,0.104279946767402,0.489096884585258
"1810022K09Rik",-0.173742259442566,-0.189745064817,0.355837699339084,-0.0633777389795548,0.449499253178839
"Car2",-0.154053881221604,0.150451963274529,-0.273007263310669,0.361383584141184,0.350954031907797
"Cp",-0.407376805296252,-0.0363937662594007,-0.0064760572424587,-0.0249271441367649,0.302890345303671
"Nceh1",-0.0506722911170316,-0.170652739072159,-0.156192043209433,-0.0422085922432436,0.224021519408533
"Tnfsf10",0.016210081528198,-0.173300358747362,0.0101364975825506,-0.0771333144527397,0.393701667458766
"Actrt3",-0.317117658105026,-0.292451874997863,-0.218054705281581,0.242309806729432,0.404979146911925
"Mynn",-0.347805646018725,-0.276549511025198,-0.32144614054896,0.245327859268658,0.518007488066944
"Samd7",0.00683432939603924,0.0209532263962515,-0.0942975250486261,0.17725153933585,0.330291998303074
"Prkci",-0.248912299549849,-0.194115161269311,-0.281895028518662,0.2516378932224,0.32415321776011
"Mir7008",-0.181472983561825,-0.0183199862347,-0.491848803711312,0.453567276189967,0.443223856571943
"Skil",-0.379351362983735,-0.106684953436349,-0.04651632320389,0.0613138299288434,0.42403594772813
"4930429B21Rik",-0.124753514396077,-0.185853643777426,0.0890472557558235,0.117783401624264,0.279529860099139
"Mfn1",-0.0539228483363268,-0.0308137369984829,-0.0985724297307141,-0.0714589412657275,0.523776561757519
"Actl6a",-0.189279173311517,-0.136947890115054,0.248513574152798,0.160905644722033,0.243357427320535
"Bbs12",-0.211135569307187,0.0274468512824815,0.164830486931372,0.293755732200723,0.348525172257874
"Mfsd8",-0.100792750958249,0.0272019016394443,-0.175552517178665,0.0875678046875204,0.411285840470209
"Gm2011",-0.205973614088067,-0.03941755708811,-0.0841534947477262,0.173762939685648,0.575529742660273
"Larp1b",-0.127648703825987,-0.0126643579586959,-0.233355285518476,0.087659202179671,0.363457065764513
"Noct",-0.276744260783524,0.0416602615723946,-0.0885458714370148,-0.0273315373874391,0.436217049810003
"Elf2",-0.41436864245219,0.0464912987040829,-0.127083152973331,-0.0292588678830251,0.37382360524032
"4930577N17Rik",-0.411288899427339,0.0374504626595203,-0.285061970399954,0.0292296904089011,0.46462515719829
"Mgarp",-0.277724911986128,0.189154077029151,-0.0545710176007818,-0.0843544077827353,0.295581318815651
"Rab33b",-0.364654900722347,0.0690482909457194,-0.217700489065099,0.0143185761345562,0.356891715783713
"Setd7",-0.420679478136542,0.0580520545479495,-0.133547970681712,0.0930679280335293,0.286329596050422
"5031434O11Rik",-0.414058681452793,0.037114785139735,-0.246381637299582,0.160551263802253,0.417164185417472
"Proser1",-0.072854116309582,-0.172671235135138,-0.164505494520806,0.0829478250518567,0.480027375496501
"Exosc8",-0.572534046257742,0.202649127039916,-0.0496611723921962,0.0866202598942852,0.428748178060228
"Wwtr1",0.0580238280436363,-0.0808686816750185,-0.138835104540541,0.18434496746994,0.23124492204371
"Siah2",-0.282197912872999,-0.309417718134443,-0.0947960463819028,-0.0377870924200223,0.492139167845192
"4931440P22Rik",-0.461690672787777,-0.119366899329883,-0.117314030256728,-0.0671617391967434,0.276886880820145
"Tiparp",-0.274959411151532,-0.0902768986389112,-0.0383744673890179,0.0504789331758798,0.26862921936436
"Smc4",-0.576602319678926,-0.108822218113345,-0.0687272255824629,-0.0825510832309398,0.510470906046508
"Mir15b",-0.699589289421668,-0.311039730264851,-0.238366158923857,-0.0585960965491949,0.790688213410386
"Mir16-2",-0.652913109210888,-0.214322675373811,-0.195685773285396,-0.0697628092633571,0.69058533758164
"Kpna4",-0.371232767696122,-0.243602695706901,0.121733935148769,0.115257195426365,0.35118214228435
"Pdcd10",-0.651896752170922,-0.0549671004205909,-0.264849620728827,0.226488096225559,0.524408788151197
"Serpini1",-0.545871044635248,-0.170579854397305,-0.0995178802850352,0.19644702352968,0.328413427655079
"Etfdh",-0.211326822443185,-0.137670067056751,-0.129508319566646,0.0293419599604827,0.307271814953421
"4930579G24Rik",-0.309830725316872,-0.145886125162119,-0.340206951666331,0.0298605667426347,0.469631278844895
"Prcc",-0.425234739409164,-0.113213248357483,-0.291136708834882,0.0627175345587906,0.274726335983673
"Hdgf",0.0209459405505809,-0.139978520358101,-0.207450390291857,0.0923643393574861,0.269896190785842
"Rrnad1",0.0761057846759982,-0.144419202634368,0.10698176209201,-0.0560377309120923,0.499891050264271
"Isg20l2",0.213275923928435,-0.0423875153876025,0.149994477861394,-0.159111863967355,0.429842488607172
"Mef2d",-0.171275897643788,-0.196169171006665,0.117534645016097,-0.172311342533019,0.293445885322195
"1700113A16Rik",-0.110580798139408,-0.0468744751929818,-0.0858299939226083,0.0283103142174681,0.332034055455896
"Tsacc",-0.694485859835052,0.1031642325989,-0.252563455827927,0.545379654658738,0.3539555354943
"Slc25a44",-0.462308803310151,-0.115468604164697,-0.231577119053095,0.39404702718247,0.329157247711316
"Mex3a",-0.166975012204439,-0.00597723467962185,0.0212432412921205,0.0556068425895768,0.314954277676315
"Rab25",-0.167211792719369,-0.0343015583949563,-0.117224637004617,0.176045319004286,0.261766152915216
"Clk2",-0.204475094460978,-0.0387812366488172,-0.105924970138406,-0.123172373889129,0.280748640578031
"Gm45927",-0.24934209798117,-0.102364563218515,-0.00656782243150481,-0.0742889400945094,0.230710857114107
"Mtx1",-0.169508783029082,-0.0845301795435129,-0.0226503443125956,-0.10479646856684,0.328035240233941
"Thbs3",-0.068965667686861,-0.172873502808349,-0.00868438646956878,-0.109417853245986,0.354466451134273
"Trim46",-0.0851058061325103,0.0739832275391282,-0.227869504156259,0.145263147188666,0.324356790294357
"Krtcap2",-0.0761207000761288,0.0802843905443527,-0.395185519141113,0.305670464261433,0.567069266806448
"Efna1",0.0603419039430937,-0.11165277908357,-0.290786559489524,0.246903735835227,0.211282078794458
"Efna3",0.0888716224237947,-0.109827810328002,-0.228293927103668,0.0952370964542516,0.320014080075298
"Zbtb7b",-0.040469273589049,-0.131425384553197,-0.353702299482147,-0.000451200965691619,0.289016910139078
"Gm15417",-0.14296291101275,-0.219245185033448,-0.437139557745044,0.103260179902206,0.301876399193402
"Flad1",0.0327861822563614,0.127869757269258,-0.43338201199146,0.223845133130041,0.331859822821678
"4632404H12Rik",-0.147824093569234,-0.0506847174705179,-0.184226128623856,0.0398459874361923,0.636058843662016
"Ube2q1",-0.299291055134001,0.071375507182222,-0.14421153143951,0.0851849260470369,0.394999056000906
"Ubap2l",-0.0952027619341693,0.132332998350995,-0.0288810882605068,0.109654701511598,0.279105300060966
"Tpm3",-0.202292674801052,-0.0956724167967188,0.126505138331444,-0.0371788162300903,0.286054847498345
"Slc39a1",-0.281450294340004,-0.175471637910008,-0.132769521549368,0.0343271528674645,0.374653234023188
"Crtc2",-0.137020559844767,-0.13864421658673,-0.211351700586439,-0.0608011458805738,0.397521364359097
"Ilf2",-0.281879684269204,-0.00558722576985291,-0.572509248646908,0.272216680130919,0.406556446814445
"Chtop",-0.379421250500857,0.00741796551046999,-0.0622641267845282,-0.12671074325117,0.321826202943046
"S100a13",-0.440594458806795,-0.0124760661870511,-0.0597060417406143,-0.119174687360537,0.435758787454056
"S100a1",-0.442562102851796,-0.0189613362331557,-0.287272822013463,-0.0476350625162255,0.552526211688832
"S100a10",-0.282794836358804,-0.158132322056838,-0.113593729642415,0.284984699241612,0.26393905155003
"Rorc",0.0807633141382364,-0.097623111818328,-0.230712672687278,-0.107333832582902,0.309709878969492
"Rfx5",-0.19848007975375,-0.0247917227630192,-0.256624320208227,-0.0802921980636725,0.426102305705839
"Zfp687",-0.327566135772932,-0.0935057885054809,0.192065764085163,-0.141541322946793,0.436705029346183
"Lysmd1",-0.190470867380055,-0.162959519472711,-0.141658113350029,-0.107681370731228,0.53066511999892
"Scnm1",-0.239416603520842,-0.19082145771072,-0.210387046048458,-0.040885445391313,0.587049877561535
